set_number,features,best_eps,best_min_samples,best_silhouette_score,top10_eps,top10_min_samples,top10_eps_min,top10_eps_max,top10_min_samples_min,top10_min_samples_max
3147,"['OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'DIV_HOOD_Hier', 'LOCATION_Freq']",1.6,3,0.43301856677697764,"[np.float64(1.6), np.float64(1.6), np.float64(1.6), np.float64(1.6), np.float64(1.6), np.float64(1.7000000000000002), np.float64(1.7000000000000002), np.float64(1.7000000000000002), np.float64(1.7000000000000002), np.float64(1.7000000000000002)]","[3, 4, 5, 6, 7, 3, 4, 5, 6, 7]",1.6,1.7000000000000002,3,7
3148,"['OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'DIV_HOOD_Hier', 'PREMISES_Freq']",1.9000000000000004,3,0.4322471417761099,"[np.float64(1.9000000000000004), np.float64(1.9000000000000004), np.float64(1.9000000000000004), np.float64(1.9000000000000004), np.float64(1.9000000000000004), np.float64(2.0000000000000004), np.float64(2.0000000000000004), np.float64(2.0000000000000004), np.float64(2.0000000000000004), np.float64(2.0000000000000004)]","[3, 4, 5, 6, 7, 3, 4, 5, 6, 7]",1.9000000000000004,2.0000000000000004,3,7
3149,"['OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",2.0000000000000004,3,0.4344783026587571,"[np.float64(2.0000000000000004), np.float64(2.0000000000000004), np.float64(2.0000000000000004), np.float64(2.0000000000000004), np.float64(2.0000000000000004), np.float64(2.1000000000000005), np.float64(2.1000000000000005), np.float64(2.1000000000000005), np.float64(2.1000000000000005), np.float64(2.1000000000000005)]","[3, 4, 5, 6, 7, 3, 4, 5, 6, 7]",2.0000000000000004,2.1000000000000005,3,7
3151,"['OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'LOCATION_Freq']",1.4,3,0.2679575116097491,"[np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4999999999999998), np.float64(1.4999999999999998), np.float64(1.4999999999999998), np.float64(1.4999999999999998), np.float64(1.4999999999999998)]","[3, 4, 5, 6, 7, 3, 4, 5, 6, 7]",1.4,1.4999999999999998,3,7
3152,"['OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'PREMISES_Freq']",1.2999999999999998,13,0.26156509134171435,"[np.float64(1.2999999999999998), np.float64(1.2999999999999998), np.float64(1.2999999999999998), np.float64(1.2999999999999998), np.float64(1.2999999999999998), np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4)]","[13, 14, 15, 16, 17, 13, 14, 15, 16, 17]",1.2999999999999998,1.4,13,17
3153,"['OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'Loca_Premi_Freq']",1.1999999999999997,8,0.26096912024472924,"[np.float64(1.1999999999999997), np.float64(1.1999999999999997), np.float64(1.1999999999999997), np.float64(1.1999999999999997), np.float64(1.1999999999999997), np.float64(1.2999999999999998), np.float64(1.2999999999999998), np.float64(1.2999999999999998), np.float64(1.2999999999999998), np.float64(1.2999999999999998)]","[8, 9, 10, 11, 12, 8, 9, 10, 11, 12]",1.1999999999999997,1.2999999999999998,8,12
3154,"['OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq']",1.0999999999999999,3,0.16763503391177287,"[np.float64(1.0999999999999999), np.float64(1.0999999999999999), np.float64(1.0999999999999999), np.float64(1.0999999999999999), np.float64(1.0999999999999999), np.float64(0.8999999999999999), np.float64(0.8999999999999999), np.float64(0.8999999999999999), np.float64(0.8999999999999999), np.float64(0.7999999999999999)]","[3, 4, 5, 6, 7, 3, 4, 5, 6, 3]",0.7999999999999999,1.0999999999999999,3,7
3155,"['OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",1.4,3,0.22987724794866787,"[np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4999999999999998), np.float64(1.4999999999999998), np.float64(1.4999999999999998), np.float64(1.4999999999999998), np.float64(1.4999999999999998)]","[3, 4, 5, 6, 7, 3, 4, 5, 6, 7]",1.4,1.4999999999999998,3,7
3156,"['OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",1.4,3,0.22201069918524957,"[np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4999999999999998), np.float64(1.4999999999999998), np.float64(1.4999999999999998), np.float64(1.4999999999999998), np.float64(1.4999999999999998)]","[3, 4, 5, 6, 7, 3, 4, 5, 6, 7]",1.4,1.4999999999999998,3,7
3157,"['OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq', 'Loca_Premi_Freq']",1.4,3,0.22224876445990235,"[np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4), np.float64(1.4999999999999998), np.float64(1.4999999999999998), np.float64(1.4999999999999998), np.float64(1.4999999999999998), np.float64(1.4999999999999998)]","[3, 4, 5, 6, 7, 3, 4, 5, 6, 7]",1.4,1.4999999999999998,3,7
