Set Number,Number of Features,Features,KMeans Silhouette Score,KMeans Davies-Bouldin Index,KMeans Calinski-Harabasz Score,KMeans Prediction Accuracy,DBSCAN Silhouette Score,DBSCAN Davies-Bouldin Index,DBSCAN Prediction Accuracy,Best eps,Best min_samples
678,6,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.21891797953819342,1.4730185357723187,1378.2628028136078,21.891797953819342,0.4061014819798442,0.9353053795165891,40.61014819798442,1.6,3
679,6,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.20681766983586264,1.5358558145068668,1339.4684962295712,20.681766983586265,0.40561286270669467,0.9387459266744913,40.56128627066947,1.9,3
680,6,"['OCC_YEAR', 'OCC_DAY', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.20757558575863733,1.5269127249461463,1337.573059124869,20.757558575863733,0.4081326777951884,0.9443120050302624,40.81326777951884,2.0,3
681,4,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LOCATION_Freq']",0.2462384028391035,1.3106928267274078,1627.399363880556,24.62384028391035,0.3211225822394297,1.2873571189500121,32.112258223942966,1.3,3
682,4,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'PREMISES_Freq']",0.24165005812394724,1.3415242773893379,1583.8978156178164,24.165005812394725,0.31075287298714965,1.3129153366239583,31.075287298714965,1.2,3
683,4,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'Loca_Premi_Freq']",0.24370462939214943,1.3382047134176471,1578.6406115703119,24.370462939214942,0.312688809895044,1.3131600792970288,31.2688809895044,1.1,3
685,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'Division_Freq', 'LOCATION_Freq']",0.19716644886626977,1.5904182838630485,1142.1750589419844,19.716644886626977,0.2691555261773158,1.4888105263828713,26.91555261773158,1.3,8
686,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'Division_Freq', 'PREMISES_Freq']",0.18239926425048042,1.6521879573527438,1079.1708529839918,18.239926425048044,0.25765534861211276,1.5154752006108938,25.765534861211275,1.3,8
687,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'Division_Freq', 'Loca_Premi_Freq']",0.18519299315846313,1.6336658023205886,1088.396635474276,18.519299315846315,0.2597871523477977,1.5171841974457851,25.97871523477977,1.2,8
688,4,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'HOOD_Freq']",0.2220108240216334,1.3152926834410459,1287.5097612400896,22.20108240216334,0.48347877238673115,0.8870650508325103,48.347877238673114,0.7,3
689,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'HOOD_Freq', 'LOCATION_Freq']",0.2296146567945082,1.4282200786156487,1415.4110377081663,22.96146567945082,0.4302444234765407,1.0286557506571397,43.024442347654066,1.6,3
690,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'HOOD_Freq', 'PREMISES_Freq']",0.1997980994109949,1.5366116156868814,1082.704046770743,19.97980994109949,0.4294565309940771,1.0324045583697026,42.94565309940771,1.9,3
691,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'HOOD_Freq', 'Loca_Premi_Freq']",0.19989828998893677,1.5446062505527949,1077.502726772216,19.989828998893678,0.4321742901022494,1.038188465377338,43.21742901022494,2.0,3
692,4,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'DIV_HOOD_Hier']",0.24754547763429552,1.2160405294071193,1886.9360601842181,24.754547763429553,0.48942883911151114,0.8767841317193288,48.942883911151114,0.7,3
693,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.21153536307596305,1.4699699253574225,1345.301177513852,21.153536307596305,0.435755710996201,1.0171996200048616,43.5755710996201,1.6,3
694,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.21218982962054234,1.4527723627053848,1363.4815619763485,21.218982962054234,0.43494455069041654,1.0209176709283554,43.494455069041656,1.9,3
695,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.19334675579572974,1.471274168814238,1263.8656338550863,19.334675579572973,0.437596894061862,1.0266617122047377,43.7596894061862,2.0,3
697,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'LOCATION_Freq']",0.1874878421367077,1.6202650031265018,1108.6986047394046,18.74878421367077,0.271039676227093,1.4981479783779392,27.103967622709302,1.4,13
698,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'PREMISES_Freq']",0.15669538368686314,1.729286870080662,922.6874844799455,15.669538368686315,0.2628468812358455,1.5245142797742057,26.284688123584548,1.3,3
699,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'Loca_Premi_Freq']",0.16169923277149795,1.688753674586416,947.3482098804573,16.169923277149795,0.2633247631368788,1.5261573424351411,26.33247631368788,1.3,3
700,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'Division_Freq']",0.18173114318088548,1.8997395360969447,1031.7833899414502,18.173114318088547,0.22279824151589814,1.7530462891534466,22.279824151589814,1.1,13
701,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",0.1798783131177515,1.7410980983072404,945.5211043411929,17.98783131177515,0.21631612400579586,2.0144077565924743,21.631612400579588,1.5,17
702,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",0.13854738111683032,1.8730348588991839,774.5608498017855,13.854738111683032,0.22327390104017936,1.7090477273342306,22.327390104017937,1.6,8
703,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'Division_Freq', 'Loca_Premi_Freq']",0.13742908074421317,1.889375476838813,756.3284684760036,13.742908074421317,0.22427117880985709,1.7120227857800236,22.42711788098571,1.5,8
704,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'HOOD_Freq']",0.20870775395436844,1.4774760163119296,1399.9190952570448,20.870775395436844,0.42822134908132736,0.9300138819634762,42.82213490813274,1.5,3
705,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'HOOD_Freq', 'LOCATION_Freq']",0.17224265429623065,1.718198636807763,1034.7346319724595,17.224265429623063,0.38654013703254847,1.059222172501983,38.65401370325485,1.6,3
706,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'HOOD_Freq', 'PREMISES_Freq']",0.18866950712012387,1.6716946828749588,1073.4783825523957,18.866950712012386,0.38624000628819155,1.062981754670746,38.624000628819154,1.9,3
707,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'HOOD_Freq', 'Loca_Premi_Freq']",0.15666606286134216,1.8112980236187632,827.4331404594774,15.666606286134217,0.3888406376899792,1.0690076634553067,38.88406376899792,2.0,3
708,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier']",0.19363748713683765,1.5005583597355974,1334.325689178161,19.363748713683766,0.4334857169219891,0.920257247920886,43.34857169219891,1.0,3
709,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.16202960087109866,1.8649336427366965,850.4760063265825,16.202960087109865,0.39145620002737036,1.0483925529567073,39.14562000273703,1.6,3
710,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.18973059254971372,1.6656549740145206,1087.606284929991,18.97305925497137,0.39114024746557136,1.052118430469206,39.114024746557135,1.9,3
711,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.15749614025580458,1.7370220623484702,992.3942419159129,15.749614025580458,0.39368743052727884,1.0580990247560265,39.368743052727886,2.0,3
712,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84']",0.17834361535469417,1.5971558811686184,1174.6906986723939,17.834361535469416,0.27448746786881056,1.6418590084897364,27.448746786881056,1.0,8
713,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",0.17413907211817173,1.7674828971007073,1002.0766778343076,17.413907211817172,0.22646526599228017,2.791650526578231,22.646526599228018,1.5,14
714,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",0.1477655062026016,1.8331031749821272,899.4557215629222,14.77655062026016,0.21354982024096705,2.1018270904544116,21.354982024096707,1.4,10
715,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",0.17229171194852164,1.7769656800093874,982.0850564388545,17.229171194852164,0.22803098988509932,1.7117968479794334,22.80309898850993,1.4,3
716,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",0.19489358133146714,1.7352984879790645,1140.5406792224157,19.489358133146713,0.19691046493796271,2.111327074780831,19.69104649379627,1.1,6
717,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",0.16243871896079212,2.100308645503067,917.6209767440984,16.243871896079213,0.18634493490831086,2.29522259360435,18.634493490831087,1.5,13
718,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",0.1921498218890723,1.663807703819467,1009.435532578388,19.21498218890723,0.18431502517430995,2.3227728391484086,18.431502517430996,1.5,6
719,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'Loca_Premi_Freq']",0.16176672491193625,2.10779791959839,915.390899685962,16.176672491193624,0.1837666246417461,2.3223076005075405,18.376662464174608,1.5,6
720,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq']",0.2012358966262318,1.5742677296520682,1316.4427060005007,20.123589662623182,0.3957045083561731,0.9497197616393274,39.57045083561731,1.5,3
721,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'LOCATION_Freq']",0.18173716460146216,1.6772334269826725,1053.9601086017758,18.173716460146217,0.36159214614743385,1.0665043620867727,36.159214614743384,1.6,3
722,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'PREMISES_Freq']",0.19538046472294404,1.6150714212634236,1044.5481629372537,19.538046472294404,0.36145589683533574,1.0698550424194988,36.14558968353357,1.9,3
723,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'Loca_Premi_Freq']",0.1984056222829582,1.6219934977986867,1044.2940765189096,19.84056222829582,0.3638756237605797,1.0758226480209454,36.38756237605797,2.0,3
724,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier']",0.1902537401972575,1.6331429531118653,1298.8934967322182,19.02537401972575,0.40034345465143023,0.940802706560766,40.034345465143026,1.5,3
725,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.19556628574384954,1.6037817628367885,1074.6097161765056,19.556628574384955,0.3659367557392309,1.0566881206711416,36.59367557392309,1.6,3
726,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.1598489443229706,1.836118719934556,1014.1158792840273,15.98489443229706,0.3657877281517221,1.0600096608920722,36.578772815172215,1.9,3
727,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.19928784542068176,1.6165076355441221,1056.1741489898418,19.928784542068176,0.3681640836782519,1.0659376420385318,36.81640836782519,2.0,3
728,5,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid']",0.4318823978877593,0.9657601564774692,3683.153308939065,43.18823978877593,0.5037503837466668,0.8668555763246907,50.37503837466668,0.5,3
729,6,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LOCATION_Freq']",0.34062369850997015,1.2639143779946949,2293.403667303365,34.062369850997015,0.42014989967112,1.076033511007616,42.014989967112,1.6,3
730,6,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'PREMISES_Freq']",0.33386180516289876,1.2615035252869937,2298.324451887122,33.386180516289876,0.4174876975284376,1.0738729986536926,41.748769752843764,1.9,3
731,6,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'Loca_Premi_Freq']",0.3229093450569611,1.3114666608427292,2265.595421865016,32.290934505696114,0.4177265819671265,1.0662809615786395,41.77265819671265,2.0,3
732,6,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'Division_Freq']",0.3265240403301894,1.2936532899138165,2320.88058535127,32.65240403301894,0.4088268061476804,1.095340196246245,40.88268061476804,0.8,3
733,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'Division_Freq', 'LOCATION_Freq']",0.29282625217433567,1.5609722480474053,1537.4240217080924,29.282625217433566,0.3514239988394364,1.268308947308695,35.14239988394364,1.6,3
734,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'Division_Freq', 'PREMISES_Freq']",0.2566678052294068,1.6109897077639936,1651.6693504630002,25.66678052294068,0.3498636592382154,1.2662220346522701,34.98636592382154,1.9,3
735,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'Division_Freq', 'Loca_Premi_Freq']",0.26775075648689844,1.535181350908752,1683.8227495580363,26.775075648689846,0.35016592802351576,1.2636277526479072,35.016592802351575,2.0,3
736,6,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'HOOD_Freq']",0.3656522353656569,1.1823339319305528,2291.9825978273952,36.56522353656569,0.4885009780217744,0.8915325679789482,48.85009780217744,1.0,3
737,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'HOOD_Freq', 'LOCATION_Freq']",0.364461004967947,1.2826234251578161,1701.8074436087236,36.4461004967947,0.4099148745077262,1.1061394233534705,40.99148745077262,1.6,3
738,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'HOOD_Freq', 'PREMISES_Freq']",0.2793382980772616,1.5210074070371347,1649.0171620530941,27.933829807726163,0.4075581471698757,1.1111647761545254,40.75581471698757,1.9,3
739,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'HOOD_Freq', 'Loca_Premi_Freq']",0.2940818497152456,1.430253521492848,1666.019152590821,29.40818497152456,0.40850220473386234,1.1181560913258626,40.85022047338624,2.0,3
740,6,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'DIV_HOOD_Hier']",0.4789576792529791,0.8844014076638358,2956.308618459032,47.89576792529791,0.49166612056639153,0.8890358744284783,49.16661205663915,1.0,3
741,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.2991351620082826,1.562650981058706,1649.4873632625392,29.913516200828262,0.4121840154951406,1.104153513581495,41.21840154951406,1.6,3
742,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.3629167758458403,1.3063469159120824,1677.8348707198666,36.29167758458403,0.40976818448196806,1.109176079114151,40.97681844819681,1.9,3
743,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.2813899945561885,1.5052266977091107,1647.3202436224776,28.13899945561885,0.41060099055271065,1.1161124881976625,41.06009905527107,2.0,3
744,6,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA']",0.3584642318898609,1.3451817187778048,2059.2371325766903,35.84642318898609,0.4110732548206309,1.086895345528408,41.10732548206309,0.8,3
745,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'LOCATION_Freq']",0.26058390728370195,1.5652093388928046,1652.5067082987375,26.058390728370195,0.35298658543794037,1.2622710661029297,35.29865854379403,1.6,3
746,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'PREMISES_Freq']",0.3326314790679165,1.3070981563084576,1667.1971039023356,33.26314790679165,0.351994989205698,1.2607745792055345,35.1994989205698,1.9,3
747,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'Loca_Premi_Freq']",0.34297303203507895,1.3404774166638953,1675.9064275857295,34.297303203507894,0.3522244298299493,1.256240741332775,35.22244298299493,2.0,3
748,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'Division_Freq']",0.28814998394752633,1.5865682793331253,1540.0264128897456,28.814998394752635,0.34534558024091344,1.2852630774110774,34.534558024091346,1.5,3
749,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",0.22557946881977878,1.7613018272628453,1308.9889310113435,22.557946881977877,0.30302801806294766,1.4360081440766779,30.302801806294767,1.6,3
750,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",0.23664818023916576,1.633704911789307,1383.181177137096,23.664818023916574,0.3023301333447569,1.4344992572651638,30.23301333447569,1.9,3
751,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'Division_Freq', 'Loca_Premi_Freq']",0.29096736935228745,1.493824881462587,1316.955170382855,29.096736935228744,0.3025538312800215,1.4328290302466489,30.25538312800215,2.0,3
752,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'HOOD_Freq']",0.39697188760882324,1.0648902021750164,2107.2820657902207,39.69718876088233,0.4052324095506841,1.004221555476112,40.52324095506841,1.5,3
753,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'HOOD_Freq', 'LOCATION_Freq']",0.2445707854717471,1.715966213290419,1307.180957110807,24.45707854717471,0.3485246247742634,1.2022646534584516,34.852462477426336,1.6,3
754,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'HOOD_Freq', 'PREMISES_Freq']",0.23916394286146175,1.6807541593421182,1309.5174950747844,23.916394286146176,0.34737421582064165,1.2076368416248255,34.737421582064165,1.9,3
755,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'HOOD_Freq', 'Loca_Premi_Freq']",0.30814052197974884,1.4661973288269743,1315.7394817148206,30.814052197974885,0.34798137501669874,1.2162649665142224,34.79813750166987,2.0,3
756,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'DIV_HOOD_Hier']",0.28965539022304704,1.4727752738058841,1664.888558537513,28.965539022304704,0.4079298345553035,1.0024273752990431,40.792983455530354,1.5,3
757,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.30597809410493915,1.4416475618469942,1332.974032211436,30.597809410493916,0.3506964196759709,1.2007011439513566,35.06964196759709,1.6,3
758,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.22507744396578985,1.7107393744330703,1314.7338118737364,22.507744396578985,0.3495023397450224,1.206075063929821,34.95023397450224,1.9,3
759,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.2473393330408444,1.7220932750139146,1313.363534050161,24.73393330408444,0.35002809194935164,1.2146768249319828,35.00280919493516,2.0,3
760,7,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84']",0.2775449416935043,1.3767968250064535,1791.6190901919215,27.75449416935043,0.3485199169556469,1.2732366836494347,34.851991695564685,1.5,3
761,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",0.2527695591340398,1.579590470268346,1275.3210017573,25.27695591340398,0.3055410934961909,1.426572326343995,30.55410934961909,1.9,3
762,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",0.25314752382070344,1.5761646348674518,1277.558545564334,25.314752382070342,0.30492638340395717,1.4249642910455524,30.492638340395718,1.9,3
763,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",0.28786914458294544,1.464663465333294,1315.2779648826042,28.786914458294543,0.305162311997063,1.4223952455239084,30.5162311997063,2.0,3
764,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",0.23258352416264166,1.6397105109804702,1373.5764777636014,23.258352416264167,0.30313663561215937,1.4431283478863246,30.313663561215936,1.5,3
765,9,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",0.20402587463760144,1.816699744726738,1131.1234739687377,20.402587463760145,0.2694873388097933,1.5800369518851596,26.94873388097933,1.9,3
766,9,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",0.21913481838917173,1.653232589365739,1213.0102915956484,21.913481838917175,0.26907640847930714,1.5784847156314774,26.907640847930715,1.9,3
767,9,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'Loca_Premi_Freq']",0.20238066931294593,1.8128859010471525,1129.119974418043,20.238066931294593,0.26924727019153066,1.5773734397456531,26.924727019153067,2.0,3
768,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq']",0.24060611107606852,1.5030691379365906,1413.4731241323136,24.060611107606853,0.3499442877902238,1.1083645498685615,34.99442877902238,1.5,3
769,9,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'LOCATION_Freq']",0.16324175792673407,2.0067832046234493,789.1551449024038,16.324175792673408,0.30613222253582795,1.2933823108473834,30.613222253582794,1.9,3
770,9,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'PREMISES_Freq']",0.3036316730020369,1.3405678226342252,1366.7394995551833,30.363167300203692,0.3053794530607611,1.2983129847058361,30.537945306076107,1.9,3
771,9,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'Loca_Premi_Freq']",0.20777766596595157,1.6820647670407585,1156.9800567263421,20.777766596595157,0.3059207655481945,1.3077788633254734,30.592076554819446,2.1,3
772,8,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier']",0.3473509775893166,1.1988598441332674,1711.2122672095172,34.73509775893166,0.3524008665226199,1.1068617219865122,35.24008665226199,1.5,3
773,9,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.22130982071529984,1.7280748514222541,1106.9360310677826,22.130982071529985,0.3081952194021245,1.2920172165907833,30.819521940212454,1.9,3
774,9,"['OCC_YEAR', 'OCC_DAY', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.304672441974683,1.3365366738611049,1378.0819556444171,30.4672441974683,0.3074218771488818,1.2969458325602208,30.742187714888182,1.9,3
