set_number,features,best_eps,best_min_samples,best_silhouette_score
3719,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'HOOD_Freq', 'PREMISES_Freq']",1.9000000000000004,3,0.38068425841296405
3720,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'HOOD_Freq', 'Loca_Premi_Freq']",2.1000000000000005,3,0.38307184923248905
3721,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'DIV_HOOD_Hier']",1.5,3,0.42760850161111497
3722,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'DIV_HOOD_Hier', 'LOCATION_Freq']",1.7000000000000002,3,0.38613773013415714
3723,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'DIV_HOOD_Hier', 'PREMISES_Freq']",1.9000000000000004,3,0.38585044022930276
3724,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",2.1000000000000005,3,0.3881800713774184
3725,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA']",0.9999999999999999,12,0.20888230758084655
3726,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'LOCATION_Freq']",1.2999999999999998,3,0.21359311071280196
3727,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'PREMISES_Freq']",1.5,14,0.20492633916705688
3728,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'Loca_Premi_Freq']",1.5,8,0.22349956326555462
3729,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq']",1.2999999999999998,3,0.18516102273996468
3730,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",1.6,13,0.19996707832357774
3731,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",1.6,6,0.17611537450678236
3732,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq', 'Loca_Premi_Freq']",1.5,7,0.17445094370845568
3733,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'HOOD_Freq']",1.5,3,0.38002852615327704
3734,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'HOOD_Freq', 'LOCATION_Freq']",1.7000000000000002,3,0.34688334195671183
3735,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'HOOD_Freq', 'PREMISES_Freq']",1.9000000000000004,3,0.3468302561619453
3736,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'HOOD_Freq', 'Loca_Premi_Freq']",2.1000000000000005,3,0.34917118079071424
3737,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'DIV_HOOD_Hier']",1.5,3,0.3850003018241762
3738,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'LOCATION_Freq']",1.7000000000000002,3,0.35153960204156565
3739,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'PREMISES_Freq']",1.9000000000000004,3,0.35147448170783147
3740,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",2.5,3,0.3537673712851571
3741,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84']",1.3,7,0.23001961029834328
3742,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",1.6,13,0.20490347543425413
3743,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",1.6,6,0.17995368663464661
3744,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",1.6,13,0.1745900605153317
3745,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",1.4,6,0.195621925588329
3746,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",1.6,14,0.16626501637924704
3747,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",1.9000000000000004,14,0.20395020753005647
3748,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'Loca_Premi_Freq']",1.6,8,0.1505174875220706
3749,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq']",1.6,3,0.35603617275782634
3750,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'LOCATION_Freq']",1.8000000000000003,3,0.32826052148882984
3751,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'PREMISES_Freq']",1.9000000000000004,3,0.3282825716219434
3752,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'Loca_Premi_Freq']",2.5,3,0.3304925345310757
3753,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier']",1.6,3,0.36042803152599157
3754,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",1.8000000000000003,3,0.3323887278625299
3755,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",1.9000000000000004,3,0.33240094851469626
3756,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",2.5,3,0.33457163478673185
3757,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'OCC_DOW_Num']",1.0999999999999999,10,0.28118901119183853
3758,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'OCC_DOW_Num', 'LOCATION_Freq']",1.2999999999999998,3,0.2298110775662465
3759,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'OCC_DOW_Num', 'PREMISES_Freq']",1.6,8,0.22259684012301562
3760,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'OCC_DOW_Num', 'Loca_Premi_Freq']",1.6,13,0.22237322798805634
3761,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'OCC_DOW_Num', 'Division_Freq']",1.2999999999999998,4,0.24091116042905394
3762,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'OCC_DOW_Num', 'Division_Freq', 'LOCATION_Freq']",1.6,8,0.22116171073045826
3763,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'OCC_DOW_Num', 'Division_Freq', 'PREMISES_Freq']",1.5,6,0.1783467979027854
3764,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'OCC_DOW_Num', 'Division_Freq', 'Loca_Premi_Freq']",1.6,8,0.18068288101601454
3765,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'OCC_DOW_Num', 'HOOD_Freq']",1.5,3,0.37585287034975234
3766,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_HOUR', 'OCC_DOW_Num', 'HOOD_Freq', 'LOCATION_Freq']",2.3000000000000007,13,0.3433580612102175
